Symbol,Market Cap,industry,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,shortName,longName,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins
GLOBALVECT.NS,,Airports & Air Services,Industrials,436,,,,,,86400,2,318.5,312.15,312.15,312.15,318.5,312.15,312.15,312.15,,,,,,0.765,,,6991,6991,13474,19058,19058,4370099712,101.45,345.5,0.83186585,282.095,230.9923,,,8559283200,-0.0067299996,2584462,14000000,0.77996004,0.01856,14435200,15.577,20.03916,,-0.61,,1.8836029,,,NSI,EQUITY,GLOBALVECT.NS,GLOBAL VEC HELICORP LTD,Global Vectra Helicorp Limited,312.15,,,,,,none,,175059008,12.513,967714496,5172557824,,,5253370880,2371.928,374.784,,,,,,0.192,0.39681998,0.18421,-0.02201
GLOBE.NS,,Textile Manufacturing,Consumer Cyclical,827,,,,,,86400,4,4.88,4.94,4.83,5.0,4.88,4.94,4.83,5.0,,,,,,0.38,15.34375,,1359352,1359352,1292785,2090653,2090653,1474369920,2.7,6.24,0.32523516,4.7034,4.2872,,,2810967808,0.01779,160210771,300279008,1.33324,0.00803,300279008,4.021,1.2210892,1.641,0.32,,0.5369302,,,NSI,EQUITY,GLOBE.NS,GLOBE TEXTILES (I) LTD.,Globe Textiles (India) Limited,4.91,,,,,,none,,1978000,0.007,177558000,1426887040,0.667,1.154,4533242880,124.837,26.148,0.0309,0.094919994,-466897248,-167578000,0.444,0.397,0.11828,0.03917,0.039049998
GLOBUSSPR.NS,,Beverages - Wineries & Distilleries,Consumer Defensive,883,,,,,,86400,2,875.9,884.85,883.05,910.0,875.9,884.85,883.05,910.0,3.5,0.0042,1724284800,0.1649,,0.749,42.219337,8.775,170775,170775,192271,135170,135170,25858353152,661.3,1369.75,1.039799,977.32,900.943,,,26661146624,0.029360002,13355832,28890400,0.56288,0.04419,28890400,338.067,2.6475523,-0.605,21.2,102.0,0.039788604,3.5,1724284800,NSI,EQUITY,GLOBUSSPR.NS,GLOBUS SPIRITS LTD,Globus Spirits Limited,895.05,,,,,,none,,779172992,27.033,1384455552,3289743872,,,24868608000,33.762,862.793,,,,,-0.605,0.127,0.28086,0.05567,0.04364
GLOSTERLTD.NS,,Textile Manufacturing,Consumer Cyclical,3716,,,,,,86400,2,743.15,728.6,728.6,752.0,743.15,728.6,728.6,752.0,20.0,0.03,1722556800,,,0.518,,,636,636,2238,1635,1635,8086551552,631.2,940.05,1.3037323,710.582,783.6894,,,8639379456,0.01306,2955665,10943300,0.72972,0.14310999,11112800,1014.47,0.72840995,,-1.86,,-0.19491202,20.0,1722556800,NSI,EQUITY,GLOSTERLTD.NS,GLOSTER LIMITED,Gloster Limited,738.95,,,,,,none,,582660992,53.244,552561280,1935470976,,,6202616832,17.434,566.734,,,,,,-0.161,0.50588,0.089090005,-0.042740002
GLS.NS,,Drug Manufacturers - Specialty & Generic,Healthcare,2014,,,,,,86400,2,1018.15,1027.9,1013.1,1041.0,1018.15,1027.9,1013.1,1041.0,43.5,0.037100002,1697500800,0.6529,,0.16,29.886662,21.155767,52458,52458,165220,151841,151841,126111670272,627.15,1335.1,5.7196198,1082.797,951.082,,,121690390528,0.19207,30630985,122533000,0.76425004,0.06645,122629000,207.199,4.9633446,-0.197,34.41,48.61,0.5934304,22.5,1697500800,NSI,EQUITY,GLS.NS,GLENMARK LIFE SCIENCE LTD,Glenmark Life Sciences Limited,1028.4,1295.0,1015.0,1138.6,1150.0,,none,5,4462920192,36.428,6027180032,159770000,2.815,4.52,22048960512,0.629,179.943,0.11428001,0.1718,2006354944,4168790016,-0.2,-0.149,0.53205,0.27335,0.23528999
GMBREW.NS,,Beverages - Wineries & Distilleries,Consumer Defensive,193,,,,,,86400,2,815.7,822.95,822.0,836.05,815.7,822.95,822.0,836.05,5.6,0.0069,1715212800,0.0881,0.51,0.56,13.098868,13.735784,32093,32093,92069,35952,35952,19039463424,464.04,1049.0,1.3295671,805.75,737.81067,,,18380113920,0.108830005,5607912,22846900,0.75391996,0.00037,23298900,374.533,2.2250376,-0.031,63.62,60.67,0.47547805,5.6,1715212800,NSI,EQUITY,GMBREW.NS,G M BREWERIES LTD,G.M. Breweries Limited,833.35,,,,,,none,,669142016,29.273,1095139968,,0.711,1.159,14320047104,,626.797,0.07348,0.19864,1104707456,1149811968,-0.031,0.002,0.106929995,0.07648,0.043670002
GMDCLTD.NS,,Thermal Coal,Energy,837,,,,,,86400,2,358.25,359.2,352.85,362.75,358.25,359.2,352.85,362.75,9.55,0.026700001,1726790400,0.4775,3.54,0.632,17.751377,15.361472,347413,347413,1366950,759927,759927,112889495552,308.8,506.0,4.1416945,349.466,376.76675,,,106658783232,0.23329,82371101,318000000,0.74,0.01227,318132992,194.769,1.8219019,0.714,19.99,23.1,-0.14069498,9.55,1726790400,NSI,EQUITY,GMDCLTD.NS,GUJARAT MINERAL DEV CORP,Gujarat Mineral Development Corporation Limited,354.85,206.0,206.0,206.0,206.0,,none,1,6233299968,19.598,6823424000,28600000,1.751,5.953,27256836096,0.046,85.734,0.05284,0.10585,1290475008,3477893120,0.711,0.549,0.80584,0.25034,0.20298
GMMPFAUDLR.NS,,Specialty Industrial Machinery,Industrials,784,,,,,,86400,2,1256.95,1257.95,1231.8,1262.6,1256.95,1257.95,1231.8,1262.6,2.0,0.0016,1732147200,0.0877,0.13,0.215,54.859344,,58729,58729,131694,76600,76600,56108834816,1143.1,1663.4,1.76036,1314.514,1352.4406,2.0,0.0015911532,61494546432,0.03215,29002193,44957200,0.41699,0.34127998,45470100,229.279,5.443368,-0.757,22.75,,-0.19314069,1.0,1732147200,NSI,EQUITY,GMMPFAUDLR.NS,GMM PFAUDLER LIMITED,GMM Pfaudler Limited,1248.05,,,,,,none,,4014700032,89.319,3448499968,9361300480,0.665,1.587,31873499136,90.392,709.033,0.04782,0.098929994,2766475008,4108100096,-0.757,-0.141,0.5669,0.10819,0.07478
GMRINFRA.NS,,Airports & Air Services,Industrials,7227,,,,,,86400,2,85.13,86.2,84.51,86.4,85.13,86.2,84.51,86.4,,,1410220800,,,0.758,,212.825,7428578,7428578,19616871,9398969,9398969,898887581696,69.6,103.75,9.391695,82.294,88.02265,,,1154547974144,-0.08991,2415984414,10558999552,0.76097,0.11936,10558999552,-1.757,,,-1.27,,0.10832238,0.098109,1410220800,NSI,EQUITY,GMRINFRA.NS,GMR AIRPORTS LIMITED,GMR Airports Limited,85.13,110.0,69.0,84.33333,74.0,,none,3,40123699200,4.15,32354699264,358821691392,0.63,0.877,95710896128,,13.825,0.02073,,-29587537920,24996999168,,0.209,0.52437997,0.33805,0.15737
GMRP&UI.NS,,Thermal Coal,Energy,863,,,,,,86400,2,112.92,113.11,112.0,115.5,112.92,113.11,112.0,115.5,,,,,,0.899,4.47655,6.684273,694458,694458,2557024,1547283,1547283,80533372928,38.6,169.25,1.4046772,116.931,96.4796,,,171104583680,0.29439,232515547,714835968,0.71172994,0.04107,715025984,11.261,10.001776,,25.16,,1.2019551,,,NSI,EQUITY,GMRP&UI.NS,GMR POW AND URBAN INFRA L,GMR Power And Urban Infra Limited,112.63,184.0,180.0,182.0,182.0,,none,2,9390999552,13.363,17245300736,100684898304,0.436,0.933,57332301824,1174.798,91.26,0.0531,,-25152649216,35966300160,,1.206,0.43941003,0.3008,0.19981001
GNA.NS,,Auto Parts,Consumer Cyclical,1489,,,,,,86400,2,419.65,417.8,417.8,426.35,419.65,417.8,417.8,426.35,2.0,0.0047999998,1725580800,0.09,,0.697,19.091726,13.990115,31123,31123,79134,50306,50306,18228418560,357.2,519.0,1.2127609,414.418,414.81326,2.0,0.0047658766,20377481216,0.06357,14333250,42930800,0.67892,0.12283,43621400,197.645,2.148296,0.034,22.24,26.64,0.0007070303,2.0,1725580800,NSI,EQUITY,GNA.NS,GNA AXLES LIMITED,G N A Axles Limited,424.6,554.0,473.0,513.5,513.5,,none,2,398487008,9.275,1934290048,2533963008,1.4,2.051,15030512640,29.842,350.014,0.06525,0.117639996,-317539872,819123008,0.033,-0.041,0.32754,0.12869,0.09981
GNFC.NS,,Chemicals,Basic Materials,2134,,,,,,86400,2,619.35,618.0,615.0,623.8,619.35,618.0,615.0,623.8,16.5,0.027999999,1726099200,0.86160004,2.7,0.271,20.501324,9.882756,327788,327788,822387,557343,557343,91037286400,524.0,814.9,1.096967,615.0,658.398,,,58177171456,0.0635,83321519,146940992,0.40937,0.20784001,146940992,565.45,1.095676,0.341,30.22,62.69,-0.16129684,16.5,1725580800,NSI,EQUITY,GNFC.NS,GUJ NAR VAL FER & CHEM L,Gujarat Narmada Valley Fertilizers & Chemicals Limited,619.55,,,,,,none,,21940000768,149.304,5517074944,30000000,,,82989998080,0.036,549.522,,,,,0.414,0.223,0.23666,0.066479996,0.03711
GOACARBON.NS,,Specialty Chemicals,Basic Materials,182,,,,,,86400,2,762.35,766.4,751.1,781.5,762.35,766.4,751.1,781.5,20.0,0.0271,1725321600,0.3316,3.34,1.671,19.143393,,57274,57274,102876,204648,204648,7028488704,532.1,1009.0,0.875348,712.74,784.9205,,,7188988928,0.09453,3527725,9151050,0.6321,,9155850,270.518,2.837704,-0.763,40.1,,0.4213109,10.0,1725321600,NSI,EQUITY,GOACARBON.NS,GOA CARBON LIMITED,Goa Carbon Limited,767.65,,,,,,none,,2643461888,288.758,1107389440,3336804096,,,8029365248,134.792,877.224,,,,,-0.763,-0.666,0.25183,0.13791999,0.046729997
GOCLCORP.NS,,Specialty Chemicals,Basic Materials,218,,,,,,86400,2,396.15,397.55,390.0,400.1,396.15,397.55,390.0,400.1,4.0,0.0101,1726531200,0.3195,1.49,1.168,31.441692,,20266,20266,42805,45050,45050,19519135744,330.0,549.0,2.9794967,401.753,426.2935,,,30474049536,0.09474,11614332,49572500,0.746,0.01233,49585000,292.0,1.3481164,-0.654,12.52,,-0.25571942,4.0,1726531200,NSI,EQUITY,GOCLCORP.NS,GOCL CORPORATION LIMITED,GOCL Corporation Limited,393.65,,,,,,none,,1245481984,25.183,-425875008,12251034624,0.281,3.019,6551152128,84.833,132.192,-0.01166,0.043709997,-801747008,-1223943936,-0.653,-0.218,0.20392,-0.06501,-0.1893
GOCOLORS.NS,,Apparel Retail,Consumer Cyclical,5000,,,,,,86400,2,1091.9,1098.75,1062.1,1098.75,1091.9,1098.75,1062.1,1098.75,,,,,,-0.107,67.36576,44.69941,23332,23332,52292,32378,32378,57658437632,933.3,1407.8,7.09641,1161.276,1122.962,,,60009259008,0.10552,25435941,54009000,0.56069,0.36816,54068300,121.308,8.790847,0.03,15.83,,-0.17858654,,,NSI,EQUITY,GOCOLORS.NS,GO FASHION INDIA LTD,Go Fashion (India) Limited,1066.4,1490.0,1200.0,1367.3334,1340.0,,none,9,2373040896,44.049,1707251968,4932576256,2.06,3.722,8125015040,75.478,150.449,0.078839995,0.14057,1318568192,2202564096,0.032,0.104,0.60568,0.21011999,0.15609
GODAVARIB.NS,,Chemicals,Basic Materials,1583,,,,,,86400,2,355.95,361.2,355.5,369.5,355.95,361.2,355.5,369.5,,,,,,,148.24379,,361906,361906,868219,673755,673755,18359390208,274.1,408.6,1.0885005,340.89264,340.89264,,,18481152000,0.0072899996,10038643,51176000,,0.08879,52103300,119.371,3.0053363,,2.42,,0.04530883,,,NSI,EQUITY,GODAVARIB.NS,GODAVARI BIOREFINERIES L,,358.75,,,,,,none,,112100000,2.673,1335920000,6941479936,0.193,0.97,16866679808,146.359,402.133,0.024820002,0.02484,622296256,1856679936,,,0.2821,0.0792,-0.04745
GODFRYPHLP.NS,,Tobacco,Consumer Defensive,1123,,,,,,86400,2,6051.45,6116.0,5988.85,6183.55,6051.45,6116.0,5988.85,6183.55,56.0,0.0084,1724371200,0.2666,1.35,0.36,34.444572,21.500715,39023,39023,80680,48822,48822,311076061184,2040.0,8480.0,6.846557,6316.953,4917.402,,,345625657344,0.18865,15447754,51782400,0.73778,0.12331,52170200,813.963,7.375028,-0.102,174.28,,1.8551724,35.0,1732838400,NSI,EQUITY,GODFRYPHLP.NS,GODFREY PHILLIPS INDIA LT,Godfrey Phillips India Limited,6003.0,5340.0,5340.0,5340.0,5340.0,,none,1,1826800000,35.248,9190892544,3453900032,,,45435400192,8.149,874.731,,,,,-0.099,0.118,0.44452998,0.20228,0.19646
GODHA.NS,,Electrical Equipment & Parts,Industrials,8,,,,,,86400,4,1.18,1.22,1.2,1.23,1.18,1.22,1.2,1.23,,,,,,-0.246,15.375001,,4765016,4765016,4808333,6001609,6001609,819475200,0.5,1.23,3.111864,0.9304,0.86685,,,419134016,0.03991,172394931,666240000,,,680265984,1.028,1.196498,,0.08,,1.2363636,,,NSI,EQUITY,GODHA.NS,GODHA CABCON INSULAT LTD,Godha Cabcon & Insulation Limited,1.23,,,,,,none,,6496000,0.015,18500250,19133000,,,263339008,2.795,0.59,,,,,,131.832,0.10346,0.070250005,0.0626
GODIGIT.NS,,Insurance - Property & Casualty,Financial Services,3970,,,,,,86400,2,324.65,327.75,324.05,338.95,324.65,327.75,324.05,338.95,,,,,,,198.9349,52.891327,657650,657650,871629,664012,664012,309634170880,278.55,407.4,3.4862216,342.1,346.52142,,,312176082944,0.03224,241144709,920982016,0.77305,0.13381,938428032,50.588,6.645845,2.231,1.69,6.41,0.098692775,,,NSI,EQUITY,GODIGIT.NS,GO DIGIT GENERAL INS LTD,,336.2,450.0,240.0,379.57144,390.0,,none,7,1425100032,1.545,3427996928,3500000000,0.009,0.1,88816549888,7.501,99.386,,,,16966880256,2.097,0.173,0.14122,0.038599998,0.04004
GODREJAGRO.NS,,Farm Products,Consumer Defensive,2664,,,,,,86400,2,768.5,783.5,770.7,793.95,768.5,783.5,770.7,793.95,10.0,0.012999999,1721952000,0.485,1.51,0.429,37.650482,24.961838,314333,314333,234288,189595,189595,149117616128,476.05,876.7,1.6091996,746.138,685.22675,,,170789224448,0.042779997,46602577,192260992,0.75764,0.12336001,196116000,123.241,6.29336,0.066,20.6,19.81,0.3845055,10.0,1721952000,NSI,EQUITY,GODREJAGRO.NS,GODREJ AGROVET LIMITED,Godrej Agrovet Limited,775.6,910.0,729.0,797.6667,796.0,2.33333,buy,6,252800000,1.315,7468100096,19231000576,0.266,0.916,92665700352,72.939,482.089,0.05899,0.13902001,1728812544,5068700160,0.066,-0.048,0.24827999,0.08059,0.06755
GODREJCP.NS,,Household & Personal Products,Consumer Defensive,8600,4,3,6,5,3,86400,2,1111.45,1120.0,1110.05,1128.0,1111.45,1120.0,1110.05,1128.0,25.0,0.0225,1730332800,0.2865,0.88,0.358,,42.969227,1658674,1658674,1561713,2547206,2547206,1137945083904,1025.8,1541.85,8.103198,1242.939,1327.4027,15.0,0.013495884,1147259453440,-0.02636,360253058,1023009984,0.64485,0.21553,1045200000,118.901,9.355262,0.135,-3.67,22.07,0.05902791,5.0,1730332800,NSI,EQUITY,GODREJCP.NS,GODREJ CONSUMER PRODUCTS,Godrej Consumer Products Limited,1112.35,1680.0,1000.0,1408.9445,1422.5,1.88889,buy,36,29585000448,28.904,31066099712,38284701696,0.728,1.069,140431605760,31.458,137.29,0.09312,-0.02776,12555299840,20430899200,0.135,0.018,0.55086,0.22122,0.19409001
GODREJIND.NS,,Conglomerates,Industrials,1050,,,,,,86400,2,1071.75,1072.1,1067.45,1109.85,1071.75,1072.1,1067.45,1109.85,,,1564704000,,0.54,0.573,91.770836,,168508,168508,208213,139551,139551,370848137216,658.05,1314.0,2.0654838,1041.149,945.31,,,613616975872,0.01138,108616433,336752000,0.80722,0.1018,337726016,237.646,4.6339936,0.811,12.0,,0.59036756,1.15,1564963200,NSI,EQUITY,GODREJIND.NS,GODREJ INDUSTRIES LTD,Godrej Industries Limited,1101.25,1090.0,1090.0,1090.0,1090.0,,none,1,61601501184,182.962,28927049728,289958985728,,,179545407488,191.784,533.275,,,,,0.809,0.075,0.38235,0.16111,0.23663999
GODREJPROP.NS,,Real Estate - Development,Real Estate,3015,,,,,,86400,2,2926.95,2926.45,2920.5,3002.95,2926.95,2926.45,2920.5,3002.95,,,1437955200,,0.72,0.948,59.397606,54.265102,1359149,1359149,861774,1241360,1241360,895371902976,1864.2,3402.7,24.949339,2874.141,2859.7334,,,905371648000,0.38698003,98689604,301183008,0.56375,0.20679002,304587008,390.339,7.6160727,4.033,50.05,24.55,0.504022,2.0,1437955200,NSI,EQUITY,GODREJPROP.NS,GODREJ PROPERTIES LTD,Godrej Properties Limited,2972.85,4200.0,2113.0,3309.1052,3564.0,2.15789,buy,19,59525001216,214.156,91400000,135898103808,0.229,1.403,35887599616,122.227,129.04,-0.0008,0.13526,-28992049152,-3030299904,4.021,2.187,0.42257,0.0025499999,0.01249
GOENKA.NS,,Luxury Goods,Consumer Cyclical,8,,,,,,86400,4,1.29,1.25,1.22,1.25,1.29,1.25,1.22,1.25,,,1379462400,,,1.19,,,149048,149048,110463,71544,71544,395733856,0.7,1.48,65.1521,1.1684,1.03465,,,,,224099590,317000000,0.57549,0.021760002,333684000,7.529,0.16204011,,-0.07,,0.525,0.1,1379462400,NSI,EQUITY,GOENKA.NS,GOENKA DIAMOND&JEWELS LTD,Goenka Diamond and Jewels Limited,1.22,,,,,,none,,,,-16496000,,,,6074000,,0.019,,-0.01234,,,,4.796,-1.0854499,-2.71584,-0.69891
GOKEX.NS,,Apparel Manufacturing,Consumer Cyclical,33550,,,,,,86400,2,1200.4,1204.0,1156.05,1212.7,1200.4,1204.0,1156.05,1212.7,1.0,0.0011,1694563200,0.052199997,,0.484,62.389385,27.947922,518099,518099,212536,679534,679534,85663268864,686.7,1212.7,3.063374,922.089,884.5198,,,62820044800,0.04492,53654056,71466496,0.202,0.59645003,71475400,203.736,5.882613,-0.165,19.21,44.67,0.34368515,1.0,1694563200,NSI,EQUITY,GOKEX.NS,GOKALDAS EXPORTS LTD.,Gokaldas Exports Limited,1198.5,1285.0,1020.0,1183.0,1186.5,,none,6,2832662016,40.854,2715160832,8048595968,,,27963699200,62.327,444.185,,,,,-0.266,0.811,0.50817,0.0971,0.051
GOKUL.NS,,Packaged Foods,Consumer Defensive,326,,,,,,86400,2,62.61,62.61,61.1,64.0,62.61,62.61,61.1,64.0,,,1316131200,,,0.705,54.870693,,49281,49281,311458,61479,61479,6301031936,33.9,71.2,0.19569059,56.6894,46.68375,,,7777039872,0.00054000004,13197729,98995000,0.91903996,,100281000,33.329,1.9097484,-0.033,1.16,,0.42393732,0.22,1316131200,NSI,EQUITY,GOKUL.NS,GOKUL REFOILS & SOLV LTD,Gokul Refoils & Solvent Limited,63.65,,,,,,none,,1079422976,11.045,438246016,3347310080,,,32198952960,101.451,319.143,,,,,-0.038,0.34,0.04413,0.01361,0.0072600003
GOKULAGRO.NS,,Packaged Foods,Consumer Defensive,837,,,,,,86400,2,363.15,365.0,356.05,366.3,363.15,365.0,356.05,366.3,,,,,,0.686,26.300074,,108340,108340,370743,285177,285177,53277782016,95.0,376.95,0.3397857,301.694,208.30106,,,48485396480,0.0105,11665371,147543008,0.78533995,0.01091,147543008,53.292,6.7758765,1.199,13.73,,1.8992372,,,NSI,EQUITY,GOKULAGRO.NS,GOKUL AGRO RESOURCES LTD,Gokul Agro Resources Limited,361.1,,,,,,none,,4453245952,30.231,3510614784,6035573760,,,156798189568,76.76,1063.012,,,,,1.202,0.738,0.04186,0.02239,0.02368
GOLDENTOBC.NS,,Tobacco,Consumer Defensive,98,,,,,,86400,2,42.35,42.2,40.55,42.35,42.35,42.2,40.55,42.35,,,,,,0.428,13.774834,,1525,1525,3569,3279,3279,732526080,36.0,61.7,2.2426715,39.5066,42.20275,,,720769152,0.21164,7576210,17608800,0.62326,,18156100,-117.191,,,3.02,,-0.17705244,,,NSI,EQUITY,GOLDENTOBC.NS,GOLDEN TOBACCO LIMITED,Golden Tobacco Limited,41.6,,,,,,none,,36548000,2.071,73461248,23219000,,,326631008,,18.586,,,,,,-0.184,0.66991997,0.22490999,-0.14399
GOLDIAM.NS,,Luxury Goods,Consumer Cyclical,75,,,,,,86400,2,422.05,425.7,416.05,454.0,422.05,425.7,416.05,454.0,2.0,0.0047,1724284800,0.2492,2.13,1.191,49.53515,,2090260,2090260,800349,1650436,1650436,46686261248,143.55,454.0,7.1296625,355.938,249.0348,1.0,0.0023693875,44079681536,0.1439,32684849,106795000,0.65106004,0.00244,107368000,62.603,6.9788985,-0.057,8.82,,1.5549707,1.0,1724284800,NSI,EQUITY,GOLDIAM.NS,GOLDIAM INTERNATIONAL LTD,Goldiam International Limited,436.9,,,,,,none,,2712890112,25.382,1272988032,45360000,3.301,6.305,6548172800,0.673,61.314,0.102180004,0.14837,-28994624,195902000,-0.042,0.027,0.34409,0.19440001,0.21184999
GOLDTECH.NS,,Information Technology Services,Technology,124,,,,,,86400,2,84.02,85.95,82.0,85.95,84.02,85.95,82.0,85.95,,,1221696000,,,0.65,37.126637,,13614,13614,41470,28375,28375,2940518656,61.75,173.7,3.1868632,78.3132,114.3797,,,2385146112,-0.02369,10518960,34582100,0.65218,,34586200,19.395,4.3836036,,2.29,,-0.3559091,0.6,1221696000,NSI,EQUITY,GOLDTECH.NS,AION-TECH SOLUTIONS LTD,AION-TECH Solutions Limited,85.02,,,,,,none,,204064000,6.221,-10335000,155122000,,,922700032,23.127,27.261,,,,,,-0.053,0.076290004,-0.0112,-0.00708
GOODLUCK.NS,,Steel,Basic Materials,2647,,,,,,86400,2,965.6,968.5,958.0,980.1,965.6,968.5,958.0,980.1,8.5,0.0088,1726790400,0.1592,,0.545,19.812254,,36888,36888,110623,94452,94452,31440412672,720.0,1330.0,0.874218,986.655,964.81525,,,34264872960,0.03866,11775120,32738500,0.61537,0.00202,32740200,352.29,2.7258792,0.249,48.47,,0.037545204,1.0,1726790400,NSI,EQUITY,GOODLUCK.NS,GOODLUCK INDIA LIMITED,Goodluck India Limited,960.3,,,,,,none,,2109012992,66.08,3033639168,6120407040,,,35964043264,53.18,1215.348,,,,,0.067,0.068,0.27532,0.084350005,0.075780004
GOODYEAR.NS,,,,974,,,,,,86400,2,1273.7,1304.15,1255.25,1311.95,1273.7,1304.15,1255.25,1311.95,,,,,,0.68,21.727257,,23936,23936,9544,,,30374543360,1018.3,1451.0,1.2072505,1292.792,1238.8195,,,27468748800,0.02322,5630396,23066500,0.75604,0.08249,23860600,254.58,5.000393,-0.585,58.59,,0.1321274,26.5,1690329600,NSI,EQUITY,GOODYEAR.NS,GOODYEAR(INDIA),Goodyear India Limited,1273.0,,,,,,none,,1981600000,85.861,1174099968,54400000,0.827,1.271,25160099840,0.926,1090.584,0.0324,0.096549995,257187504,870200000,-0.585,-0.011,0.25923002,0.046669997,0.02523
GOPAL.NS,,Packaged Foods,Consumer Defensive,3397,,,,,,86400,2,413.8,419.8,372.45,421.4,413.8,419.8,372.45,421.4,1.25,0.003,1729555200,0.0321,,,49.76864,29.557253,2376555,2376555,672770,798103,798103,48258285568,301.05,520.0,3.2535195,452.006,368.92438,,,48025882624,0.06553,21861272,124604000,0.81486,0.07705,124634000,35.635,10.865723,0.062,7.78,,0.06754899,1.0,1729555200,NSI,EQUITY,GOPAL.NS,GOPAL SNACKS LIMITED,Gopal Snacks Limited,387.2,600.0,600.0,600.0,600.0,,none,1,252060000,2.024,1615399936,59860000,0.945,5.17,14832640000,1.349,119.047,0.16623,0.24610001,343064992,777820032,0.064,0.126,0.2749,0.108909994,0.09555
GOYALALUM.NS,,Aluminum,Basic Materials,8,,,,,,86400,2,10.72,10.89,10.89,11.47,10.72,10.89,10.89,11.47,,,,,,0.312,66.2353,,625920,625920,342053,541348,541348,1610168832,8.2,12.4,2.2537148,9.8798,9.44985,,,1516280960,0.03539,40011147,142732992,0.72814006,,142999008,1.401,8.037116,-0.047,0.17,,0.114851475,,,NSI,EQUITY,GOYALALUM.NS,GOYAL ALUMINIUMS LIMITED,Goyal Aluminiums Limited,11.26,,,,,,none,,722000,0.005,30347508,15635000,,,714451008,7.82,4.815,,,,,-0.2,0.184,0.05711,0.042480003,0.03277
GPECO-ST.NS,,,,,,,,,,86400,2,260.05,260.0,254.0,261.25,260.05,260.0,254.0,261.25,,,,,,,,,25200,25200,,,,,254.0,261.25,,,,,,,,,,,,,,,,,,,,,NSI,EQUITY,GPECO-ST.NS,GP ECO SOLUTIONS INDIA L,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPIL.NS,,Steel,Basic Materials,,,,,,,86400,2,233.4,232.75,230.51,238.0,233.4,232.75,230.51,238.0,1.0,0.0043,1723766400,0.07,2.35,1.541,16.337536,8.672863,2322339,2322339,2889025,5586225,5586225,150822617088,131.6,765.0,2.7680051,195.591,192.25545,,,135943495680,0.16393,209914585,646475008,0.63541,0.05289,653260992,73.858,3.1587641,-0.381,14.28,26.9,-0.6695936,1.0,1723766400,NSI,EQUITY,GPIL.NS,GODAWARI POW & ISP LTD,Godawari Power & Ispat Limited,233.3,270.0,270.0,270.0,270.0,,none,1,7720500224,12.596,13239419904,339400000,1.487,3.764,54487838720,0.744,88.135,0.14054,0.20688999,3465661184,10348177408,-0.375,-0.018,0.45814,0.24298,0.16343
GPPL.NS,,Marine Shipping,Industrials,463,,,,,,86400,2,193.5,193.5,190.0,194.39,193.5,193.5,190.0,194.39,8.0,0.041300002,1731974400,0.9618,4.87,0.488,25.121212,18.640978,717971,717971,1305131,1640896,1640896,92201336832,138.0,250.69,9.227221,192.6618,208.80376,7.7,0.03979328,81810464768,0.36734,270813199,483440000,0.45896,0.31327,488187008,47.922,3.9787571,-0.182,7.59,10.32,0.27325547,4.0,1731974400,NSI,EQUITY,GPPL.NS,GUJARAT PIPAVAV PORT LTD,Gujarat Pipavav Port Limited,190.67,252.0,118.0,180.4,179.0,,none,10,11105949696,22.951,5834670080,651689984,2.752,2.795,9992320000,2.81,20.674,0.10396,0.15873,4375996416,5410469888,-0.183,-0.101,0.69453,0.58392,0.45556998
GPTHEALTH.NS,,Medical Care Facilities,Healthcare,1887,,,,,,86400,2,188.07,188.07,185.0,189.0,188.07,188.07,185.0,189.0,2.5,0.015,1732752000,0.4133,,,30.622114,21.577908,131725,131725,201782,250446,250446,15226909696,128.7,219.9,3.789558,173.4636,170.8736,,,13812534272,0.11885,27416978,82054800,0.67785,0.13477,82054800,26.627,6.9692416,-0.001,6.06,,-0.07538617,1.0,1732752000,NSI,EQUITY,GPTHEALTH.NS,GPT HEALTHCARE LIMITED,GPT Healthcare Limited,185.57,240.0,240.0,240.0,240.0,,none,1,190308992,2.319,819132480,305432000,,,4018123008,13.979,49.774,,,,,-0.031,0.017,0.59061,0.20386,0.13588999
